Locale,1/22/20,1/23/20,1/24/20,1/25/20,1/26/20,1/27/20,1/28/20,1/29/20,1/30/20,1/31/20,2/1/20,2/2/20,2/3/20,2/4/20,2/5/20,2/6/20,2/7/20,2/8/20,2/9/20,2/10/20,2/11/20,2/12/20,2/13/20,2/14/20,2/15/20,2/16/20,2/17/20,2/18/20,2/19/20,2/20/20,2/21/20,2/22/20,2/23/20,2/24/20,2/25/20,2/26/20,2/27/20,2/28/20,2/29/20,3/1/20,3/2/20,3/3/20,3/4/20,3/5/20,3/6/20,3/7/20,3/8/20,3/9/20,3/10/20,3/11/20,3/12/20,3/13/20,3/14/20,3/15/20,3/16/20,3/17/20,3/18/20,3/19/20,3/20/20,3/21/20,3/22/20,3/23/20
"Germany",,,,,,1.00000000000000,3.61934967214384,4.42068367230259,4.42068367230259,5.44166999578143,7.23869934428767,9.13518328082783,10.8580490164315,12.0673962557874,12.8085680532052,13.2620510169078,13.6817495140649,14.0657899284738,14.4128348346844,14.7221079291223,14.9934151973798,15.2271591932408,15.4243434869538,15.5865651156859,15.7159940971964,15.8153405353869,15.8878113119405,15.9370595990136,15.9671312804914,15.9824127547994,15.9875845221591,15.9875845221591,15.9875845221591,16.2640828199007,18.7879056072860,27.5098172102630,41.6225212296541,53.0482040676311,78.0950571857505,117.628864344675,160.571584029892,212.118088635834,289.554780535819,436.131635493333,606.241070084093,780.793338602882,957.589890156648,1149.38477616638,1387.66134764003,1731.90247413910,2296.54516776119,3325.27751128215,4614.50749449275,6178.73708546556,8036.80291624611,10223.7096390483,12687.6343018090,15321.6355336633,17959.2130731777,20381.3314442648,22637.0509647954,24873.0000000000,26159.8616490756,27051.6908762544,27329.2930313633,27686.1542243674,28065.7125458329,28209.7672200666,28294.8510711672
"Finland",,,,,,,,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000,1.10517091807565,1.80967483607192,2.02944196119924,2.21034183615129,3.31551275422694,5.42902450821576,6.00000000000000,6.00000000000000,6.63102550845389,10.8580490164315,13.9405743755909,16.5775637711347,21.5687668038549,29.4322926140213,40.3781708719974,53.3854076641216,65.2050841664632,140.249799795574,216.329578199315,269.661704010458,306.132344306954,338.597215198180,371.337428473417,410.953047402895,457.213624527591,509.465690988482,566.428223690511,626.000000000000,696.019065536779,772.167338210095,854.271069460734,945.291207830201,1046.36408433159,1157.29525498187,1277.13636226418
"United Arab Emirates",,,,,,,,4.00000000000000,4.14763818730491,4.29134513746959,4.42068367230259,4.52418709017980,4.58612466547077,4.65741424821464,4.79266549673686,5.05454581619565,5.52585459037824,6.33386192625172,7.02267227236860,7.56673469242435,7.95966027998786,8.21236234529502,8.34904580596317,8.40249725756743,8.40989037672603,8.40989037672603,8.40989037672603,8.41004404059081,8.55252530057568,8.99412366183765,9.94653826268083,11.7628864344675,12.6695468686494,12.9119556877969,12.9355611071934,13.2348600002073,14.3672219349834,17.1919109426832,19.6198525455553,21.5847886625539,23.1387865231077,24.4306102869709,25.6796589796418,27.7965930245226,32.0499566241938,40.7176838116182,44.5668287584030,49.7326913134041,66.9579689346611,80.1612620709065,88.1388352867218,91.9282676317507,93.9395280364300,97.1412577473917,101.808340744390,108.306749971413,117.135477954974,126.677238525034,134.741805428592,141.547227730204,147.467797604271,153.000000000000,156.216501927115,158.024701996381,158.740375811287,159.459483148915,160.217181708409,160.771271173439,162.681368069999
"Philippines",,,,,,,,,1.00000000000000,1.00000000000000,1.10517091807565,1.80967483607192,2.06402675698447,2.06402675698447,2.06402675698447,2.21034183615129,2.71451225410788,2.95310297465066,3.00000000000000,3.00000000000000,3.00000000000000,3.00000000000000,3.00000000000000,3.00000000000000,3.00000000000000,3.00000000000000,3.00000000000000,3.00000000000000,3.00000000000000,3.00000000000000,3.00000000000000,3.00000000000000,3.00000000000000,3.00000000000000,3.00000000000000,3.00000000000000,3.00000000000000,3.00000000000000,3.00000000000000,3.00000000000000,3.00000000000000,3.00000000000000,3.00000000000000,3.31551275422694,4.52418709017980,6.63102550845389,10.7921370344860,18.2279043170837,29.8596347951867,44.3370334837620,56.4184346456115,70.7309387568414,100.436953401992,130.014876411014,156.934270366742,180.666481029915,202.437716451532,225.308890101927,254.189311157399,296.652013865654,343.838218853665,380.000000000000,432.941452657149,493.166049429528,552.043990639906,613.585343417816,686.289648349416,766.410495414783,842.730616386250
"India",,,,,,,,,1.00000000000000,1.00000000000000,1.10517091807565,1.80967483607192,2.71451225410788,3.00000000000000,3.00000000000000,3.00000000000000,3.00000000000000,3.00000000000000,3.00000000000000,3.00000000000000,3.00000000000000,3.00000000000000,3.00000000000000,3.00000000000000,3.00000000000000,3.00000000000000,3.00000000000000,3.00000000000000,3.00000000000000,3.00000000000000,3.00000000000000,3.00000000000000,3.00000000000000,3.00000000000000,3.00000000000000,3.00000000000000,3.00000000000000,3.00000000000000,3.00000000000000,3.31551275422694,4.52418709017980,5.52585459037824,25.3354477050069,33.1551275422694,34.2602984603451,36.5110484055360,39.9464124111458,44.6662167322276,50.8108034568043,58.5377547337766,67.9902700703871,79.2530134857333,92.2934166396679,106.890520517100,123.989245507401,145.066798494367,172.406663219801,209.606575784666,255.877748704347,307.856852098001,358.315617542240,396.000000000000,455.280157903983,495.033402698956,527.783389328903,554.551322426920,573.751599395894,580.047906492632,586.379920476505
"Italy",,,,,,,,,,2.00000000000000,2.00000000000000,2.00000000000000,2.00000000000000,2.00000000000000,2.03176118526980,2.21034183615129,2.71451225410788,2.95310297465066,3.00000000000000,3.00000000000000,3.00000000000000,3.00000000000000,3.00000000000000,3.00000000000000,3.00000000000000,3.00000000000000,3.00000000000000,3.00000000000000,3.00000000000000,3.31551275422694,18.0967483607192,61.0200528954350,140.249799795574,242.451574189369,355.865035620358,500.642425888268,688.985831509581,928.949954248688,1228.94405754276,1597.66685897901,2044.12757103042,2577.78194778984,3208.80807717214,3948.54411844019,4810.11130654308,5809.25214583811,6965.42743120190,8303.23834313324,9854.27382380198,11659.5326175490,13772.6399810587,16264.1810554109,19143.6452533868,22392.0115841359,25980.3299437915,29902.3450929023,34142.9330403253,38677.4068363424,43471.1141786118,48479.3791835306,53647.8273776769,59138.0000000000,64496.2155066680,69938.8064263023,75311.8625866653,80516.1198610876,85442.9574136931,90006.1119447290,94217.3081768405
"Sweden",,,,,,,,,,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000,1.10517091807565,2.21034183615129,6.33386192625172,7.73619642652953,10.8580490164315,13.4426761821611,16.5775637711347,22.9957781109824,38.6809821326477,85.0547172953802,111.622262725640,148.486279231193,198.810697841313,266.039383261125,353.296803858387,462.334086763578,592.010466364293,736.537658281271,884.071653166006,1028.78723647706,1166.34738165867,1294.53314675467,1413.51360421875,1525.83308461039,1632.03788525272,1733.66657013897,1833.19642061261,1934.00000000000,2012.46436758479,2090.68465558992,2158.16465869060,2212.45949938903,2252.73954383051,2280.38752305319,2296.79633745320
"Spain",,,,,,,,,,,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000,1.10517091807565,1.80967483607192,2.00000000000000,2.00000000000000,2.00000000000000,2.00000000000000,2.00000000000000,2.00000000000000,2.00000000000000,2.00000000000000,2.00000000000000,2.00000000000000,2.00000000000000,2.00000000000000,2.00000000000000,2.00000000000000,2.21034183615129,5.42902450821576,11.7628864344675,16.5775637711347,28.9547973771507,48.2691603014375,76.0063431150206,111.877383741337,156.801663430420,213.146624387221,286.239267781593,386.817803966059,530.348339166178,743.780027864911,1075.74015103304,1533.69942357095,2060.31480086788,2516.47418045825,4734.10937116414,6853.83503879390,8618.12281915390,10622.0783698956,12847.0369936602,15264.1266057314,17835.9118104728,20518.7974963571,23265.9391066777,26030.3628420585,28768.0000000000,31233.0667805428,33506.2805220062,35437.0370400038,36939.6095760227,37953.7810596602,38454.4139331639,38598.2387752777
"Belgium",,,,,,,,,,,,,,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000,1.10517091807565,2.21034183615129,7.23869934428767,14.3672219349834,25.4189311157399,51.1836453046873,98.6272785659196,152.917523648077,198.188362097508,229.308024179617,252.953151147306,284.118949263291,347.023668275753,505.804116682102,692.198481735908,900.124658000292,1125.63379611963,1369.97534683991,1642.28398426041,1962.46696792047,2322.38995121646,2704.00020612938,3077.35205874030,3401.00000000000,3771.33033279019,4053.49928422029,4280.22783232774,4447.25609321937,4545.30193998824,4557.10773170061,4626.16408932390
"Egypt",,,,,,,,,,,,,,,,,,,,,,,,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000,1.10517091807565,1.80967483607192,2.00000000000000,2.00000000000000,2.03597214198278,3.31551275422694,13.5725612705394,16.5775637711347,44.3370334837620,60.7844004941606,65.2050841664632,66.3102550845388,72.3673447934687,83.3154197984886,99.4688397096171,121.055838787514,147.631680174289,177.348133935048,206.293256286751,233.607202370573,258.917650296082,282.385738346902,304.691947751790,327.000000000000,339.817605528372,351.786105541145,358.790179563945,360.053720598986,362.867174845433,365.416043277773,366.547326043755
"Lebanon",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000,1.10517091807565,1.80967483607192,1.94163149785353,2.21034183615129,4.32324318093767,9.04837418035960,12.6210411631753,13.9113039399689,14.3672219349834,16.4852047935399,19.9064231967911,23.9623944539345,28.9547973771507,35.3654693784207,44.2760540994817,55.1950825001936,66.5557017091911,77.9442065702339,89.0136070535475,99.5321159839556,109.411920889489,122.110222310394,137.702209589375,156.151743974863,177.208825191261,200.295856909919,224.399679672918,248.000000000000,276.938054596959,304.647215848321,333.420240860542,363.472270146198,394.575516043647,425.692018670502,455.644596002800
"Iraq",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000000000000,1.10517091807565,4.52418709017980,6.97784745317717,7.73619642652953,11.7628864344675,17.1995079953850,23.5257728689350,29.2824617562035,34.2074622554546,38.6809821326477,43.6667903265575,48.9711246932992,54.2902450821576,59.2044470715451,64.2434566805532,70.1676215741716,78.4671351833710,91.3885792216320,104.841953706150,118.644150199011,132.634376100979,146.689405907383,160.736671871400,174.764784204741,188.831531224357,203.069891983017,217.693069257234,233.000000000000,247.132654165962,261.760191164744,276.092631340062,289.853557277430,302.900746755615,315.278539801987,327.043050579850
"Oman",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.00000000000000,2.21034183615129,3.61934967214384,4.19646025368659,4.42068367230259,5.42902450821576,5.71910575798162,6.63102550845389,10.8580490164315,14.4086784116473,16.4198202874752,17.0276690422970,17.0276690422970,17.0276690422970,17.0276690422970,17.0276690422970,17.0566319070638,17.2269254688236,17.6578180389745,18.4892548402075,19.9064231967911,22.1818035042209,26.5241020338155,35.2886593034024,43.4321960657261,49.3818857165166,52.9063729212139,54.4801046130928,55.0000000000000
"Afghanistan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000,1.10517091807565,3.61934967214384,4.42068367230259,5.39970163573792,6.33386192625172,6.85145804675706,7.73619642652953,10.3208755239671,14.4773986885754,19.0015857787551,21.3800264837224,21.9899435925445,22.0452932374868,22.9700498052251,26.5241020338155,36.1934967214384,40.0000000000000
"Bahrain",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000000000000,20.8112606148271,36.4706402964964,36.4706402964964,37.6850356068048,39.8073214956871,42.5273586476901,45.4598745415242,48.8788409927748,53.1404078609942,58.7244095025124,66.3102550845388,76.9111805330566,85.6259301001718,97.6155899760339,121.568800988321,176.443296517012,203.170168659823,208.877303516297,215.776406193220,223.870691907776,233.168490704924,243.679780040552,255.412461059468,268.368343249036,282.538842158134,297.900437732891,314.409983884092,332.000000000000,348.915557354635,368.365152672410,388.270792708591,408.936064378590,430.691794986020,453.745330576481,478.096355698503
"Kuwait",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000000000000,9.95321159839555,28.7344438699668,45.1089071488814,49.7326913134041,49.7326913134041,49.7326913134041,50.6708954100137,51.9398038502064,53.5532731670620,55.5306452521262,57.8965417884542,60.6806310172594,63.9173928526713,67.6459094525555,71.9097086982567,76.7566840121943,82.2391009653975,88.4136734460517,95.3416428571676,102.989476491161,111.295002418423,120.159208648782,129.626159729568,139.745613519502,150.573961237086,162.175339400606,174.622871422577,188.000000000000,202.238945554522,217.534088670547,233.898286973917,251.391029401195,270.083572260732,290.065733749459,311.433597978121
"Algeria",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000,1.10517091807565,2.71451225410788,5.52585459037824,10.8580490164315,13.2620510169078,15.3822361066113,17.0263117051472,18.2774065584040,19.3375748813381,20.4919574913733,22.1034183615130,24.6621286581029,28.7344438699668,35.2924785460485,43.4321960657261,50.9019975869202,58.2990607025525,66.9579689346611,79.1347538027505,99.4653826268082,137.414267053491,181.872321025228,201.000000000000,256.180640895439,316.566416330497,367.551914791643,428.025028487313,499.751050758950,583.530387629290,645.297478650961
"Croatia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000000000000,2.71451225410788,3.31551275422694,4.52418709017980,5.71981713760960,6.80459386986867,7.73619642652953,8.53659566922598,9.21822711704683,9.82175525092650,10.4107833594842,11.0688871217145,11.9021242833120,13.0502482982614,14.7116268014115,17.1919109426832,20.9982474434373,28.9547973771507,37.8757507611013,47.7143712160666,58.7663058721559,71.8361096749171,88.4782332437694,110.625134149199,141.461877513683,186.396508115408,229.828704181134,254.000000000000,310.144256386874,350.243951954018,379.513325260896,403.029517185791,425.466668879301,436.552246956495,439.613558435121
"Switzerland",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000000000000,1.10517091807565,7.23869934428767,8.84136734460518,16.2870735246473,26.8882522149684,41.0652735218159,59.8930228207282,86.1120339414667,125.989484660624,193.635207459695,266.931856084591,340.231971532578,413.333923360292,493.367765313562,589.953996559446,720.571438585322,1030.60981914296,1470.51731816504,1990.64231967911,2431.37601976642,2853.57059473300,3346.45753993306,4077.78978008053,4994.77193866769,5949.30602358643,6666.30639138509,7245.00000000000,8072.23120959441,8388.98788000406,8541.46080190553,8599.63952837964,8751.16676202233,8858.46821722955,9018.69851113091
"Austria",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.00000000000000,2.21034183615129,2.71451225410788,3.31551275422694,8.14353676232364,13.8954676511529,18.8385100629864,23.2085892795886,29.7163367788549,39.1702022297678,52.6502024554195,71.4821560248408,97.0997882222444,131.994921118342,179.601398441940,244.664533400024,333.761617258845,456.038058690124,610.275333912613,799.782516201364,1026.36231552879,1289.65507183264,1586.54339170068,1910.72130055829,2252.53372317504,2599.17449413337,2935.29258410865,3244.00000000000,3510.06854435143,3716.65998055909,3851.87039502944,3907.34154998970,3928.54175949885,3989.78882072619,4015.60162479012
