1.0,0.6931471805599453
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.0,0.6931471805599453
0.0,0.0
0.0,0.0
1.0,0.6931471805599453
0.0,0.0
1.0,0.6931471805599453
0.0,0.0
0.0,0.0
2.0,1.0986122886681098
0.0,0.0
0.0,0.0
0.0,0.0
1.0,0.6931471805599453
1.0,0.6931471805599453
0.0,0.0
0.0,0.0
2.0,1.0986122886681098
1.0,0.6931471805599453
0.0,0.0
1.0,0.6931471805599453
0.0,0.0
0.0,0.0
1.0,0.6931471805599453
3.0,1.3862943611198906
3.0,1.3862943611198906
2.0,1.0986122886681098
2.0,1.0986122886681098
1.0,0.6931471805599453
2.0,1.0986122886681098
5.0,1.791759469228055
4.0,1.6094379124341003
5.0,1.791759469228055
1.0,0.6931471805599453
5.0,1.791759469228055
6.0,1.9459101490553132
5.0,1.791759469228055
6.0,1.9459101490553132
9.0,2.302585092994046
7.0,2.0794415416798357
6.0,1.9459101490553132
6.0,1.9459101490553132
10.0,2.3978952727983707
16.0,2.833213344056216
17.0,2.8903717578961645
13.0,2.6390573296152584
5.0,1.791759469228055
9.0,2.302585092994046
20.0,3.044522437723423
17.0,2.8903717578961645
15.0,2.772588722239781
12.0,2.5649493574615367
26.0,3.295836866004329
16.0,2.833213344056216
14.0,2.70805020110221
19.0,2.995732273553991
21.0,3.091042453358316
20.0,3.044522437723423
22.0,3.1354942159291497
19.0,2.995732273553991
36.0,3.6109179126442243
21.0,3.091042453358316
27.0,3.332204510175204
22.0,3.1354942159291497
28.0,3.367295829986474
31.0,3.4657359027997265
37.0,3.6375861597263857
36.0,3.6109179126442243
38.0,3.6635616461296463
45.0,3.828641396489095
40.0,3.713572066704308
47.0,3.871201010907891
50.0,3.9318256327243257
57.0,4.060443010546419
48.0,3.8918202981106265
49.0,3.912023005428146
59.0,4.0943445622221
55.0,4.02535169073515
69.0,4.248495242049359
60.0,4.110873864173311
58.0,4.07753744390572
83.0,4.430816798843313
70.0,4.2626798770413155
74.0,4.31748811353631
69.0,4.248495242049359
100.0,4.61512051684126
81.0,4.406719247264253
92.0,4.532599493153256
94.0,4.553876891600541
104.0,4.653960350157523
107.0,4.68213122712422
127.0,4.852030263919617
125.0,4.836281906951478
108.0,4.6913478822291435
143.0,4.969813299576001
149.0,5.0106352940962555
122.0,4.812184355372417
160.0,5.081404364984463
176.0,5.176149732573829
162.0,5.093750200806762
166.0,5.117993812416755
171.0,5.147494476813453
175.0,5.170483995038151
224.0,5.41610040220442
193.0,5.267858159063328
217.0,5.384495062789089
198.0,5.293304824724492
203.0,5.318119993844216
203.0,5.318119993844216
212.0,5.3612921657094255
233.0,5.455321115357702
259.0,5.560681631015528
243.0,5.497168225293202
243.0,5.497168225293202
253.0,5.537334267018537
279.0,5.634789603169249
294.0,5.68697535633982
284.0,5.652489180268651
292.0,5.680172609017068
325.0,5.786897381366708
314.0,5.752572638825633
314.0,5.752572638825633
343.0,5.840641657373398
338.0,5.82600010738045
367.0,5.908082938168931
383.0,5.950642552587727
405.0,6.0063531596017325
358.0,5.883322388488279
373.0,5.924255797414532
403.0,6.0014148779611505
414.0,6.028278520230698
457.0,6.126869184114185
407.0,6.0112671744041615
427.0,6.059123195581797
453.0,6.118097198041348
489.0,6.194405391104672
501.0,6.218600119691729
507.0,6.230481447578482
496.0,6.208590026096629
524.0,6.263398262591624
510.0,6.236369590203704
526.0,6.267200548541362
558.0,6.326149473155099
526.0,6.267200548541362
585.0,6.373319789577012
596.0,6.391917113392602
620.0,6.431331081933479
611.0,6.416732282512326
633.0,6.452048954437226
608.0,6.411818267709897
688.0,6.535241271013659
653.0,6.483107351457199
712.0,6.569481420414296
787.0,6.669498089857879
745.0,6.61472560020376
724.0,6.586171654854675
767.0,6.643789733147672
822.0,6.71295620067707
789.0,6.672032945461067
792.0,6.675823221634848
877.0,6.777646593635117
833.0,6.726233402358747
872.0,6.771935555839602
935.0,6.841615476477592
919.0,6.824373670043086
952.0,6.859614903654202
979.0,6.887552571664617
1052.0,6.959398512133975
1073.0,6.97914527506881
1062.0,6.968850378341948
1082.0,6.9874902470009905
1129.0,7.029972911706386
1127.0,7.028201432058005
1137.0,7.037027614686276
1160.0,7.057036981697891
1172.0,7.067319848653476
1261.0,7.140453043101158
1305.0,7.174724309836376
1303.0,7.1731917424865985
1318.0,7.1846291527173145
1391.0,7.238496840894365
1336.0,7.198183577101943
1448.0,7.278628942320682
1413.0,7.254177846456518
1471.0,7.294377299288821
1519.0,7.326465613840322
1578.0,7.364547014255642
1617.0,7.388946097618437
1612.0,7.385851078125209
1666.0,7.418780882750794
1688.0,7.4318919168078
1721.0,7.451241684987676
1722.0,7.45182223652793
1750.0,7.467942332285852
1846.0,7.52131798019924
1807.0,7.4999765409521215
1902.0,7.551186867296149
1965.0,7.583756300707112
1940.0,7.57095858316901
2077.0,7.639161171659173
2078.0,7.639642287858013
2077.0,7.639161171659173
2105.0,7.652545692693921
2113.0,7.656337166430183
2184.0,7.68937110752969
2219.0,7.705262474866325
2251.0,7.719573989259581
2269.0,7.727535110475448
2246.0,7.717351272185329
2307.0,7.744136627627991
2460.0,7.8083230503910555
2366.0,7.769378609513984
2427.0,7.794823152179389
2595.0,7.86172707782398
2512.0,7.829232537543592
2555.0,7.846198815497425
2605.0,7.8655717576847906
2601.0,7.86403565907245
2696.0,7.89989532313973
2827.0,7.947325027016463
2868.0,7.9617188159813645
2885.0,7.9676267393338165
2884.0,7.9672801789422
2991.0,8.003697339094368
3063.0,8.027476530860483
3088.0,8.035602692918582
3203.0,8.07215530818825
3241.0,8.08394570229562
3290.0,8.098946748943339
3427.0,8.13973227971767
3417.0,8.136810863675537
3544.0,8.173293438966228
3594.0,8.187299270155147
3714.0,8.220133957151859
3698.0,8.215817791832453
3850.0,8.25608813381491
4002.0,8.294799358992574
3915.0,8.272826003650401
4026.0,8.300776960851454
4156.0,8.332548939252638
4104.0,8.31996102188653
4257.0,8.356554845453426
4522.0,8.416930769477844
4419.0,8.393894975071744
4497.0,8.411388132519262
4586.0,8.430981494597171
4649.0,8.444622498581403
4688.0,8.452974619089586
4791.0,8.474703139795285
4966.0,8.51057131510735
4859.0,8.48879371689454
5202.0,8.556990661290303
5184.0,8.553525120663627
5180.0,8.552753366814787
5398.0,8.593969030218288
5481.0,8.60922527686273
5509.0,8.61431990214696
5681.0,8.645058562414134
5734.0,8.65434302956347
5738.0,8.655040258108363
5939.0,8.68946441235669
5951.0,8.691482576512929
6048.0,8.707648248106914
6231.0,8.737452587550584
6379.0,8.760923376338836
6324.0,8.752265313595721
6431.0,8.769040810858803
6621.0,8.798152718107191
6619.0,8.797850648931053
6574.0,8.791029857045965
6941.0,8.845345196421732
6752.0,8.817742129574842
6985.0,8.851663425366777
6935.0,8.844480518460378
6926.0,8.843182098022606
7214.0,8.88391747120797
7242.0,8.887790764195326
7386.0,8.907476977528738
7415.0,8.91139510724569
7319.0,8.898365606955357
7629.0,8.939843124278502
7851.0,8.968523555396352
7762.0,8.95712413640568
7748.0,8.95531908176395
7866.0,8.970432074329242
7949.0,8.980927207648378
7940.0,8.97979449089521
8012.0,8.98882050177807
8066.0,8.995536944936974
8060.0,8.9947928972836
8112.0,9.001222992395064
8068.0,8.995784837848506
8140.0,9.004668301573977
8077.0,8.996899596123358
8363.0,9.031692060548524
8073.0,8.996404301412886
8088.0,8.998260393017953
8193.0,9.011157458106817
8365.0,9.031931152002144
8345.0,9.029537661151497
8208.0,9.012986392348266
8088.0,8.998260393017953
8131.0,9.003562174748238
8000.0,8.987321812850125
8190.0,9.010791269515602
8162.0,9.007367027451355
7974.0,8.984066927653044
7968.0,8.983314293397749
7881.0,8.97233695775495
7932.0,8.978786553302003
7820.0,8.964567702601611
7738.0,8.95402775927046
7704.0,8.949624747754216
7626.0,8.939449862164238
7423.0,8.912473274466036
7521.0,8.925587339030281
7474.0,8.919319398258887
7366.0,8.904765846682814
7233.0,8.886547412512042
7045.0,8.860215358901183
6926.0,8.843182098022606
6909.0,8.840724916761715
6713.0,8.81195017753998
6590.0,8.79346036105272
6376.0,8.760453046315272
6397.0,8.763740720509464
6070.0,8.711278615130434
6050.0,8.707978826622321
5911.0,8.684739462628038
5750.0,8.657129031713755
5502.0,8.613048677059759
5348.0,8.58466490653125
5387.0,8.591929537530255
5177.0,8.552174160311482
4907.0,8.498621805830801
4782.0,8.472823243680297
4706.0,8.456806041401142
4494.0,8.410720946905721
4296.0,8.365672383774996
4225.0,8.349011198176003
3864.0,8.259716961021523
3662.0,8.206037762778815
3489.0,8.157657015196472
3457.0,8.148445666243235
3237.0,8.08271113423758
3148.0,8.054840221101024
3005.0,8.00836557031292
2777.0,7.9294865233142895
2575.0,7.853993087224244
2509.0,7.828038032125829
2401.0,7.784057002639929
2244.0,7.716460800176355
2108.0,7.653969180478774
1987.0,7.59488438721652
1904.0,7.552237287560802
1738.0,7.461065514354283
1607.0,7.382746449738912
1577.0,7.363913501405819
1471.0,7.294377299288821
1353.0,7.21081845347222
1278.0,7.153833801578843
1222.0,7.109062135687172
1078.0,6.983789965258135
998.0,6.906754778648554
970.0,6.878326468291325
940.0,6.846943139585379
813.0,6.70196036600254
749.0,6.620073206530356
725.0,6.587550014824796
620.0,6.431331081933479
619.0,6.429719478039138
566.0,6.340359303727752
526.0,6.267200548541362
508.0,6.2324480165505225
462.0,6.137727054086234
449.0,6.1092475827643655
381.0,5.945420608606575
335.0,5.817111159963204
377.0,5.934894195619588
292.0,5.680172609017068
261.0,5.568344503761097
245.0,5.5053315359323625
239.0,5.480638923341991
237.0,5.472270673671475
180.0,5.198497031265826
157.0,5.062595033026967
150.0,5.017279836814924
131.0,4.882801922586371
102.0,4.634728988229636
125.0,4.836281906951478
107.0,4.68213122712422
91.0,4.5217885770490405
105.0,4.663439094112067
74.0,4.31748811353631
57.0,4.060443010546419
59.0,4.0943445622221
53.0,3.9889840465642745
53.0,3.9889840465642745
45.0,3.828641396489095
44.0,3.8066624897703196
36.0,3.6109179126442243
22.0,3.1354942159291497
32.0,3.4965075614664802
31.0,3.4657359027997265
14.0,2.70805020110221
