125,4374322.9513337435,178151275.90472287
126,3701925.6476532635,178080040.5066768
127,3133390.4512691093,178019253.94295964
128,2652609.455848487,177967364.3616647
129,2245979.003936747,177923054.2060825
130,1902015.727965288,177885204.05138418
131,1611018.4460868982,177852862.05950832
132,1364796.162655986,177825218.40710527
133,1156418.9140470556,177801583.70806232
134,980048.3369096813,177781371.06981155
135,830736.931980548,177764080.2574659
136,704314.2018831929,177749285.10912654
137,597252.7826533304,177736622.11403728
138,506568.0572374456,177725781.26640144
139,429744.07449184486,177716498.07941595
140,436212.1230859919,177636985.13815925
141,449266.7341015578,177549775.2662188
142,469782.22031809663,177452886.43520483
143,498845.2482034546,177343961.2298651
144,537813.3728370154,177220190.81303686
145,588355.6462646769,177078221.86622652
146,652507.3242546202,176914050.12837186
147,732733.9241850709,176722900.08331913
148,831977.2962328445,176499093.54415923
149,953721.6134529645,176235914.0865795
150,1102029.5756940602,175925477.65005103
151,1281537.401234335,175558627.99664375
152,1497421.8746280482,175124886.56503943
153,1755258.6637348474,174612492.45724645
154,2060781.970723793,174008578.7774219
155,2419510.354063141,173299524.6590602
156,2836223.9010136235,172471497.3519184
157,3314424.023377947,171511146.5663818
158,3855800.5472203814,170406326.75856528
159,4459986.950142732,169146658.66261575
160,5124715.3087344505,167723739.52249917
161,5846305.846839698,166130959.18190977
162,6620259.990882633,164363142.2439036
163,7441543.048306815,162416432.5880298
164,8304154.980608602,160288770.1375154
165,9200268.164304046,157980972.80711648
166,10119160.069634518,155498050.91385457
167,11046711.885155365,152850264.4864962
168,9448468.756757589,152570593.39441732
169,8080763.996983212,152332102.4655426
170,6910605.948191379,152128586.83484742
171,5909642.1186086675,151954813.4532376
172,5053525.636456814,151806359.17522615
173,4321398.044853053,151679478.40863198
174,3695334.591573393,151570993.99428657
175,3160023.477135489,151478207.42815742
176,2702315.383967602,151398823.730212
177,2310983.972817394,151330889.32608828
178,1976393.0579361084,151272739.56559023
179,1690323.4536043226,151222955.15007284
180,1445761.098011474,151180324.91855276
181,1236622.360122869,151143814.66977978
182,1057824.5524162853,151112541.47626504
183,904943.2674379636,151085750.3873329
184,774198.7129726382,151062796.18633357
185,662405.0569212532,151043127.26117933
186,566796.5241824748,151026271.53424218
187,485027.81466314313,151011825.23464993
188,415092.733514268,150999442.78730658
189,355266.9775145851,150988828.3786084
190,304093.55873783014,150979728.81120807
191,260315.2010847264,150971927.26387566
192,222863.88127241575,150965237.99950266
193,190807.04861089788,150959501.9723486
194,163383.5212672845,150954583.10142842
195,139906.04983093063,150950364.57424957
196,152378.3018971661,150914184.09371158
197,166504.81482391464,150874190.26946288
198,182565.31215477112,150829869.3536115
199,200811.03463918593,150780627.72806078
200,221561.87374199237,150725786.01306975
201,245160.42514570884,150664563.7431298
202,272034.2769958157,150596065.61900505
203,302641.596336893,150519261.87257454
204,337536.1148353366,150432970.68269894
205,377340.7633818259,150335833.49462983
206,422785.36425203184,150226290.5639848
207,474698.6114569915,150102551.60485718
208,534035.8294189239,149962565.2229477
209,601881.6382424709,149803984.5231229
210,679475.8272387934,149624132.25562507
211,768185.6090883865,149419963.98314503
212,869577.5384531025,149188036.1002355
213,985369.3858439819,148924472.87130734
214,1117447.7353663354,148624945.12619182
215,1267825.7378025039,148284658.00874293
216,1438651.4630049253,147898355.5081144
217,1632155.9726601455,147460339.8497485
218,1850579.8329011723,146964512.07415518
219,2096107.2571237714,146404443.27833876
220,2370792.0708236913,145773487.63092855
221,2676345.612910272,145064954.2368016
222,3014026.3975208537,144272360.69799608
223,3384299.8299006578,143389761.57803777
224,2906800.1824319316,143292000.65442365
225,2496594.2064434304,143208156.79939863
226,2144196.8748100204,143136231.3159362
227,1841506.9390964354,143074517.18293288
228,1581492.7862650584,143021554.9561173
229,1358197.126027876,142976096.4426896
230,1166415.5586484033,142937072.89864406
231,1001733.0845557691,142903569.3277667
232,860285.3312610755,142874801.65668726
233,738836.6899890783,142850098.19164494
234,634545.0736973406,142828882.77063838
235,544977.3477108731,142810661.434096
236,468067.82720481436,142795010.6054913
237,402019.755450224,142781566.74662134
238,345319.7644038719,142770017.9792408
239,296611.1164821827,142760096.46721435
240,254791.27524442374,142751572.61864996
241,218877.2484958347,142744249.12860647
242,188042.82904403008,142737956.61581433
243,161552.11878121624,142732549.64513958
244,138812.25454241628,142727903.44918573
245,119270.70940505661,142723910.71105093
246,102507.35768809624,142720479.44216862
247,88103.79838392741,142717530.3506663
248,75726.09414420665,142714995.6091805
249,65093.35486971796,142712816.9124505
250,55962.65540897697,142710944.14158347
251,48124.49391018353,142709334.2516626
252,53838.17199530297,142695493.40961292
253,60270.11687844865,142679940.57549074
254,67554.61836008925,142662450.75413936
255,75784.96825547285,142642763.71912265
256,85119.02854885081,142620584.61422604
257,95697.73947567002,142595575.26844603
258,107693.33739412017,142567350.85481697
259,121301.82147690421,142535473.10337704
260,136755.5291992952,142499442.48600304
261,154306.60930666415,142458689.1659326
262,174244.3710478734,142412564.68060914
263,196897.86393859147,142360331.4446397
264,222660.5455534917,142301150.92615524
265,251938.92806511803,142234069.6508994
266,285222.44941951876,142158008.111774
267,323044.604229137,142071744.34056315
268,366028.2213026202,141973899.54077068
269,414838.29852664494,141862920.26592568
270,470219.9809665679,141737065.07273608
271,533015.0011408525,141594389.0557975
272,604118.6336099454,141432729.47313425
273,684501.7556537946,141249697.38337663
274,775213.5272818864,141042672.51328745
275,877354.3610548149,140808804.57987666
276,992038.6844455685,140545024.4151066
277,1120397.6894820835,140248069.4337145
278,1263538.2381834837,139914521.67780054
279,1422453.8249858147,139540864.39050737
280,1222426.6589485044,139499134.20629728
281,1050547.521610941,139463304.01161316
282,902817.5225195223,139432534.93203124
283,775864.0143775578,139406108.86134428
284,666748.9352172441,139383410.2580607
285,572984.3003331299,139363911.57395792
286,492423.8710978454,139347160.27213696
287,423193.2845878056,139332768.00056005
288,363692.5225669865,139320401.70420086
289,312577.6894674241,139309775.60846403
290,268655.6716754657,139300644.21904656
291,230913.18097661567,139292796.84556076
292,198474.3770816356,139286052.6086898
293,170608.31156590124,139280256.23010162
294,146662.94534882938,139275274.1833525
295,126079.76786652533,139270991.86012554
296,108397.77002229854,139267310.89743224
297,93197.36454949429,139264146.6820012
298,80141.16679182381,139261426.52778542
299,68912.08577656075,139259088.01044625
300,59271.892370022084,139257077.54927063
301,50975.449389702466,139255348.97054815
302,43857.27512001804,139253862.71842197
303,37729.79425121201,139252584.66252014
304,32462.94133898993,139251485.65040958
305,27940.564868818452,139250540.52685225
306,24046.998391990815,139249727.59730154
307,20705.99467929725,139249028.41128758
308,23242.453603152502,139243013.33326828
309,26089.649806633868,139236239.51995203
310,29309.68082205799,139228609.04846942
311,32951.8627601674,139220008.02079147
312,37077.93920249995,139210306.7276802
313,41752.963858775394,139199357.25335926
314,47056.44442164561,139186991.16894028
315,53064.79320465093,139173016.42460582
316,59881.70349651738,139157215.09946913
317,67617.35426108452,139139338.55911025
318,76397.95901277378,139119103.60413402
319,86361.51691692138,139096187.99319762
320,97682.73756960883,139070225.3146694
321,110546.27387536077,139040797.91297624
322,125165.04674771245,139007431.27354527
323,141773.9887798827,138969586.273566
324,160654.14101925757,138926651.54323387
325,182104.72894377992,138877933.5513365
326,206482.15889470457,138822648.51746473
327,234160.78356196816,138759910.72578537
328,265591.22533974686,138688723.75080186
329,301244.9046789856,138607967.5631554
330,341663.6009103968,138516389.8331286
331,387417.3501460621,138412595.0717383
332,439167.35086714587,138295037.5214921
333,497575.1335211204,138162012.48919103
334,563398.6156529328,138011657.4343606
335,637372.63805779,137841950.04729438
336,548197.3096223637,137822827.22726026
337,471526.68217123713,137806387.91207552
338,405577.02140923456,137792254.0368683
339,348871.83521830663,137780101.329419
340,300083.2755295584,137769651.27712142
341,258133.7476558451,137760664.84815523
342,222051.32391542743,137752936.5347942
343,191034.4991288308,137746289.83451477
344,164338.30292236895,137740572.96586907
345,141396.99748838568,137735655.7598068
346,121658.86579972228,137731426.00192234
347,104683.98152596955,137727787.4790098
348,90086.18546949654,137724657.39820674
349,77526.39798023413,137721964.53416634
350,66734.29195629028,137719647.75253388
351,57438.870962653775,137717654.3438948
352,49457.04146153079,137715939.16533217
353,42576.319906472396,137714463.1898389
354,36665.017036330726,137713193.11832505
355,31576.179883256984,137712100.10258174
356,27197.534694512055,137711159.39719063
357,23425.184003214374,137710349.76698378
358,20186.5326591819,137709652.93704718
359,17396.08955916196,137709053.06959516
360,14990.757437149914,137708536.66649237
361,12926.49625473142,137708092.09891036
362,11149.25494140019,137707709.2358605
363,9614.79223798049,137707379.52522346
364,10849.688123623398,137704539.91465783
365,12239.581261640164,137701323.5745387
366,13820.166953443728,137697680.86003232
367,15618.899089331517,137693552.89951417
368,17665.544268055455,137688872.24149063
369,19995.088844613445,137683561.9543885
370,22652.23409718778,137677534.04403222
371,25671.59779831476,137670687.8005348
372,29119.3623318991,137662909.0643753
373,33044.13390887525,137654066.00120208
374,37520.00188343515,137644009.03046253
375,42615.579280881786,137632567.05274516
376,48428.71176084746,137619545.27178746
377,55054.61537708085,137604720.48717174
378,62615.75453358269,137587838.66340137
379,71236.48295744164,137568609.45670652
380,81072.61131237641,137546702.52624887
381,92280.72910052762,137521741.66453767
382,105076.15615755397,137493299.91353345
383,119660.18587658987,137460890.53726733
384,136293.66085686267,137423963.0306881
385,155234.97183346577,137381893.79736587
386,176805.50048269273,137333980.52350494
387,201339.79935293476,137279432.0895528
388,229233.07559357907,137217362.24742237
389,260886.72046656112,137146780.17969823
390,296773.4397628413,137066586.11792263
391,337393.36870070285,136975563.50422534
392,290401.45625496533,136965244.74399176
393,249988.36044562195,136956366.79223767
394,215200.06902457154,136948727.6623833
395,185261.21285136815,136942154.1068219
396,159489.73345340643,136936497.18003505
397,137315.67470313204,136931628.78409865
398,118221.22925480068,136927438.76484692
399,101797.71922941467,136923832.46589935
